Transaction_ID,Customer_ID,Product_ID,Store_ID,Quantity,Price_per_unit,Discount,Transaction_Date,Payment_Method,Customer_Age,Customer_Gender,State,ZIP_Code,Product_Category,Loyalty_Card_Status,Review_Rating
TID010797,CUST1698,PROD323,STORE81,4.0,31.24,5.0,2022-09-27,,33.0,Female,New York,73301,Furniture,Inactive,5.0
TID010798,CUST6811,PROD827,STORE11,3.0,331.33,,2023-09-28,Debit Card,,Male,,73301,Electronics,Expired,3.0
TID010799,CUST3282,PROD640,STORE96,1.0,30.73,0.0,2023-06-28,,61.0,,Texas,73301,Furniture,,4.0
TID010800,CUST8666,PROD535,STORE22,3.0,188.69,0.0,2022-11-20,Credit Card,,Female,California,90210,Electronics,Expired,1.0
TID010801,CUST8509,PROD251,STORE27,1.0,190.71,10.0,2023-04-26,Credit Card,,Female,,,,Active,2.0
TID010802,CUST5536,PROD463,STORE68,1.0,412.3,,2022-04-08,Credit Card,38.0,,Florida,33101,Groceries,,
TID010803,CUST1149,PROD502,STORE70,5.0,221.01,,2023-12-06,Debit Card,35.0,Male,Texas,73301,Electronics,Active,5.0
TID010804,CUST3593,PROD768,STORE19,2.0,103.67,0.0,2023-11-13,Gift Card,,Female,California,73301,Electronics,,1.0
TID010805,CUST6861,PROD574,STORE27,2.0,97.73,,2023-04-27,Credit Card,59.0,,Florida,10001,,Expired,2.0
TID010806,CUST9202,PROD983,STORE66,5.0,397.95,,2023-11-13,Cash,,,,90210,Clothing,,2.0
TID010807,CUST9244,PROD541,STORE72,,209.56,10.0,2022-03-13,Credit Card,47.0,Male,Texas,,Groceries,Expired,2.0
TID010808,CUST4453,PROD206,STORE99,3.0,387.37,0.0,2023-03-26,Cash,37.0,Female,California,,,Expired,1.0
TID010809,CUST6715,PROD205,STORE23,1.0,248.59,5.0,2023-04-17,Gift Card,24.0,Female,New York,90210,Electronics,Expired,1.0
TID010810,CUST9602,PROD264,STORE51,,40.52,,2022-01-01,Cash,,Female,Texas,90210,Clothing,Inactive,2.0
TID010811,CUST7399,PROD473,STORE59,,360.76,0.0,2023-05-08,Credit Card,34.0,Male,Texas,90210,Furniture,Active,4.0
TID010812,CUST9405,PROD668,STORE92,1.0,72.77,10.0,2022-10-29,Cash,56.0,Female,New York,90210,,Expired,3.0
TID010813,CUST2028,PROD398,STORE74,,259.92,0.0,2023-06-24,Cash,47.0,Male,California,10001,Furniture,Inactive,2.0
TID010814,CUST3858,PROD847,STORE53,3.0,390.17,15.0,2022-04-02,Gift Card,28.0,Female,,,Groceries,Inactive,1.0
TID010815,CUST3480,PROD970,STORE34,,138.35,20.0,2023-04-14,,,,New York,90210,Groceries,Active,3.0
TID010816,CUST6764,PROD264,STORE87,3.0,59.17,10.0,2022-05-16,,66.0,Male,Florida,33101,,Active,1.0
TID010817,CUST6558,PROD310,STORE10,1.0,67.88,,2022-01-10,Debit Card,,Female,Texas,73301,Furniture,,1.0
TID010818,CUST8528,PROD312,STORE85,4.0,119.21,20.0,2023-04-11,,53.0,,New York,73301,Clothing,,1.0
TID010819,CUST3294,PROD131,STORE22,5.0,119.47,20.0,2022-02-05,Credit Card,,,California,10001,Clothing,Active,5.0
TID010820,CUST5560,PROD915,STORE97,1.0,14.13,5.0,2023-08-17,Gift Card,,Female,Texas,33101,Electronics,Active,1.0
TID010821,CUST5963,PROD114,STORE67,3.0,88.96,,2022-05-03,Credit Card,55.0,Male,,33101,Groceries,Inactive,
TID010822,CUST7454,PROD656,STORE46,2.0,278.18,,2022-05-30,Gift Card,,,Florida,33101,Furniture,Expired,2.0
TID010823,CUST2117,PROD143,STORE44,5.0,219.4,,2023-10-20,Credit Card,18.0,Female,California,90210,Furniture,Active,2.0
TID010824,CUST8925,PROD470,STORE72,5.0,16.47,,2022-03-03,Gift Card,,,New York,10001,Groceries,,5.0
TID010825,CUST7168,PROD507,STORE82,2.0,280.23,0.0,2022-03-02,,,Female,California,90210,Clothing,Inactive,5.0
TID010826,CUST8729,PROD355,STORE42,3.0,251.46,10.0,2022-03-06,Cash,,Female,,73301,Clothing,Active,1.0
TID010827,CUST3955,PROD132,STORE11,2.0,161.53,20.0,2022-06-22,Credit Card,,,Texas,,,Active,1.0
TID010828,CUST9306,PROD860,STORE77,1.0,414.52,,2022-01-03,Cash,,,New York,73301,,,2.0
TID010829,CUST9608,PROD620,STORE10,4.0,411.08,10.0,2022-06-02,Credit Card,57.0,Female,,10001,Electronics,,4.0
TID010830,CUST5247,PROD816,STORE94,2.0,268.12,0.0,2023-07-02,Cash,,,California,,Electronics,,3.0
TID010831,CUST3120,PROD249,STORE34,,246.58,5.0,2022-12-08,Credit Card,,Male,Texas,10001,Clothing,,3.0
TID010832,CUST6309,PROD691,STORE13,2.0,469.73,20.0,2023-06-25,Gift Card,,Male,Texas,,Groceries,Inactive,
TID010833,CUST6703,PROD270,STORE78,3.0,298.87,10.0,2023-05-10,Credit Card,30.0,Male,Florida,73301,,,3.0
TID010834,CUST7615,PROD743,STORE86,4.0,138.88,,2022-10-12,Gift Card,21.0,Female,New York,90210,Clothing,Expired,1.0
TID010835,CUST2107,PROD358,STORE30,1.0,404.35,,2023-04-12,Credit Card,,Male,Florida,90210,Electronics,,1.0
TID010836,CUST1736,PROD752,STORE31,3.0,208.5,,2022-03-04,Cash,,Female,Florida,33101,Groceries,Inactive,4.0
TID010837,CUST1483,PROD672,STORE82,,124.76,5.0,2022-09-08,Debit Card,,Male,,,Furniture,Inactive,3.0
TID010838,CUST3607,PROD242,STORE91,3.0,138.84,5.0,2022-08-01,Cash,,,Florida,90210,Clothing,Expired,5.0
TID010839,CUST4796,PROD623,STORE15,2.0,253.24,15.0,2023-01-14,Cash,,Male,New York,33101,Furniture,Expired,5.0
TID010840,CUST2581,PROD577,STORE61,2.0,188.21,15.0,2022-01-21,,,Female,Texas,10001,Furniture,Expired,3.0
TID010841,CUST2740,PROD328,STORE43,3.0,119.02,20.0,2022-01-16,Gift Card,57.0,Male,California,33101,Furniture,Expired,
TID010842,CUST9182,PROD958,STORE22,,238.3,,2022-06-19,Debit Card,,Female,Florida,73301,Groceries,Active,2.0
TID010843,CUST8805,PROD985,STORE87,,391.72,,2023-10-01,Gift Card,,,Texas,33101,Electronics,,1.0
TID010844,CUST6302,PROD275,STORE89,1.0,215.81,0.0,2023-05-24,Debit Card,,Female,New York,33101,Furniture,Expired,3.0
TID010845,CUST4793,PROD918,STORE59,1.0,469.86,20.0,2023-06-07,Gift Card,,Male,Florida,33101,Furniture,Expired,
TID010846,CUST4876,PROD213,STORE51,2.0,484.25,20.0,2023-09-10,Debit Card,59.0,Male,Florida,90210,Furniture,Expired,2.0
TID010847,CUST2727,PROD140,STORE81,3.0,447.13,15.0,2023-12-01,Cash,,,New York,33101,Electronics,Inactive,
TID010848,CUST3850,PROD583,STORE47,1.0,173.87,5.0,2023-02-05,Debit Card,,,New York,33101,Electronics,Active,2.0
TID010849,CUST7292,PROD799,STORE14,3.0,247.63,15.0,2023-09-05,Cash,50.0,,New York,,Clothing,Active,2.0
TID010850,CUST7882,PROD833,STORE29,5.0,168.28,10.0,2022-05-16,Gift Card,48.0,,California,90210,,Active,1.0
TID010851,CUST2054,PROD634,STORE98,1.0,300.68,0.0,2023-10-18,Debit Card,60.0,Female,New York,,Groceries,,5.0
TID010852,CUST2014,PROD637,STORE82,2.0,193.18,10.0,2023-07-08,,53.0,,Florida,33101,Groceries,,1.0
TID010853,CUST5103,PROD307,STORE41,4.0,181.3,,2022-09-25,Credit Card,40.0,,Texas,,Furniture,Inactive,3.0
TID010854,CUST2875,PROD185,STORE69,,267.36,,2023-10-01,Gift Card,,Female,Florida,90210,Groceries,,
TID010855,CUST1613,PROD275,STORE63,5.0,257.22,20.0,2023-09-11,,,,New York,33101,Clothing,Inactive,5.0
TID010856,CUST2194,PROD751,STORE42,5.0,383.58,5.0,2023-04-05,Gift Card,23.0,Male,Texas,90210,Clothing,Expired,3.0
TID010857,CUST8234,PROD551,STORE51,2.0,493.35,20.0,2022-07-12,Debit Card,22.0,Male,,73301,,Active,4.0
TID010858,CUST7132,PROD335,STORE26,4.0,446.67,5.0,2022-10-02,,29.0,,Florida,73301,Groceries,Inactive,
TID010859,CUST1482,PROD833,STORE63,3.0,355.35,15.0,2023-02-07,Cash,27.0,,California,33101,,,4.0
TID010860,CUST3851,PROD537,STORE91,5.0,293.01,10.0,2022-08-17,Cash,64.0,,California,,Groceries,Active,1.0
TID010861,CUST6261,PROD461,STORE50,,407.13,10.0,2023-06-07,Credit Card,,Male,,73301,Electronics,Inactive,1.0
TID010862,CUST2763,PROD880,STORE81,2.0,473.48,,2022-04-26,Cash,,Male,Florida,,Clothing,Inactive,2.0
TID010863,CUST8364,PROD397,STORE67,3.0,199.84,0.0,2023-07-05,Credit Card,,Male,New York,73301,Clothing,,
TID010864,CUST7187,PROD657,STORE26,,217.16,,2022-07-17,,59.0,Male,Texas,33101,,Expired,3.0
TID010865,CUST3182,PROD457,STORE77,2.0,252.29,20.0,2023-09-12,,,Female,California,10001,Clothing,Inactive,1.0
TID010866,CUST4272,PROD252,STORE11,4.0,429.54,5.0,2023-04-03,Cash,46.0,,Florida,90210,Groceries,Expired,5.0
TID010867,CUST4206,PROD288,STORE31,2.0,163.78,10.0,2022-08-03,,,Female,California,,Clothing,Active,1.0
TID010868,CUST5136,PROD102,STORE40,5.0,337.47,20.0,2022-08-11,Debit Card,,Female,New York,73301,Groceries,Expired,
TID010869,CUST9046,PROD583,STORE80,2.0,103.71,20.0,2023-02-18,Credit Card,,Male,New York,73301,,Inactive,4.0
TID010870,CUST8168,PROD236,STORE59,,14.2,5.0,2022-07-21,Gift Card,18.0,Female,,73301,Electronics,Expired,
TID010871,CUST5687,PROD106,STORE50,,375.43,15.0,2023-02-26,Debit Card,,,,10001,,,2.0
TID010872,CUST4694,PROD165,STORE63,5.0,445.23,0.0,2023-11-09,Gift Card,,Male,Texas,,Electronics,Active,1.0
TID010873,CUST4296,PROD731,STORE32,4.0,185.76,20.0,2022-07-31,Cash,25.0,Male,Texas,73301,Furniture,,4.0
TID010874,CUST3655,PROD559,STORE62,5.0,73.36,10.0,2022-04-08,Cash,35.0,Male,Texas,33101,,Active,3.0
TID010875,CUST8111,PROD965,STORE15,5.0,399.63,15.0,2023-01-06,Debit Card,19.0,Female,Florida,10001,Furniture,,5.0
TID010876,CUST9659,PROD123,STORE11,3.0,461.65,,2022-10-22,Cash,65.0,,Florida,73301,Electronics,Inactive,2.0
TID010877,CUST4150,PROD663,STORE80,4.0,232.1,15.0,2022-09-14,Gift Card,,,,,Electronics,Expired,5.0
TID010878,CUST2409,PROD402,STORE11,1.0,325.81,0.0,2022-03-17,Credit Card,35.0,Female,,33101,Furniture,Inactive,4.0
TID010879,CUST1397,PROD241,STORE56,,194.58,15.0,2022-08-24,Debit Card,64.0,Male,Texas,90210,Electronics,Expired,4.0
TID010880,CUST2576,PROD657,STORE84,4.0,423.69,,2022-01-27,Gift Card,56.0,,New York,,Groceries,Active,
TID010881,CUST4334,PROD581,STORE79,5.0,29.17,5.0,2023-01-23,,,,California,33101,Groceries,,4.0
TID010882,CUST1544,PROD359,STORE13,3.0,21.75,15.0,2023-09-14,Cash,63.0,,Florida,,Clothing,,4.0
TID010883,CUST3302,PROD949,STORE95,3.0,402.29,5.0,2023-02-17,Gift Card,22.0,Male,California,,Furniture,Expired,5.0
TID010884,CUST1085,PROD789,STORE25,4.0,449.72,20.0,2023-01-20,Gift Card,,Male,,33101,Furniture,Expired,
TID010885,CUST6891,PROD171,STORE77,5.0,406.75,,2023-02-12,Credit Card,32.0,Male,,,,Active,4.0
TID010886,CUST7685,PROD547,STORE80,,89.23,15.0,2023-01-05,Cash,44.0,,Florida,33101,Clothing,Expired,4.0
TID010887,CUST9955,PROD798,STORE75,3.0,107.86,10.0,2022-06-10,Cash,43.0,,New York,73301,Clothing,,2.0
TID010888,CUST2179,PROD833,STORE11,4.0,376.31,,2022-10-10,Debit Card,,Male,California,90210,Electronics,Expired,
TID010889,CUST6582,PROD264,STORE10,1.0,52.0,10.0,2023-03-03,,,,Florida,90210,,Expired,3.0
TID010890,CUST4036,PROD601,STORE99,5.0,235.24,0.0,2022-12-31,Credit Card,70.0,Male,Texas,,,Expired,5.0
TID010891,CUST9653,PROD727,STORE41,2.0,383.8,0.0,2022-04-12,Cash,,Female,Florida,33101,Clothing,,
TID010892,CUST9129,PROD814,STORE10,1.0,378.16,5.0,2022-02-13,,,,,,Groceries,Expired,3.0
TID010893,CUST4115,PROD540,STORE10,5.0,493.64,,2023-10-23,Credit Card,,Male,California,90210,Clothing,Inactive,3.0
TID010894,CUST4399,PROD880,STORE52,3.0,488.69,0.0,2023-08-22,Debit Card,55.0,Female,New York,90210,Groceries,Active,3.0
TID010895,CUST8761,PROD314,STORE34,4.0,484.62,15.0,2023-09-25,Debit Card,,,,10001,Groceries,,4.0
TID010896,CUST9205,PROD744,STORE68,5.0,159.75,0.0,2023-10-17,Debit Card,18.0,Male,Texas,33101,Electronics,Active,2.0
TID010897,CUST6768,PROD505,STORE78,,173.58,0.0,2022-06-09,Debit Card,22.0,Female,New York,,Electronics,Inactive,2.0
TID010898,CUST6840,PROD434,STORE29,5.0,311.2,15.0,2023-10-06,,41.0,,,33101,Furniture,Active,3.0
TID010899,CUST3258,PROD167,STORE79,4.0,73.87,0.0,2022-01-07,Credit Card,,,,,Electronics,Active,1.0
TID010900,CUST2100,PROD260,STORE60,3.0,189.93,,2022-06-18,Gift Card,,Female,New York,33101,,Inactive,3.0
TID010901,CUST8190,PROD739,STORE77,5.0,69.57,15.0,2022-05-25,Debit Card,29.0,Male,Florida,33101,Furniture,,
TID010902,CUST8004,PROD848,STORE71,1.0,135.65,10.0,2022-01-25,Credit Card,35.0,,California,33101,Furniture,Active,2.0
TID010903,CUST7162,PROD848,STORE90,2.0,316.43,10.0,2023-10-10,,42.0,Female,California,90210,,,1.0
TID010904,CUST2161,PROD435,STORE30,,94.8,20.0,2022-07-08,,,,Florida,10001,Furniture,Inactive,1.0
TID010905,CUST2280,PROD461,STORE93,2.0,346.75,20.0,2023-11-23,Cash,,,,,Electronics,Inactive,5.0
TID010906,CUST3083,PROD439,STORE90,5.0,64.69,,2022-12-08,Gift Card,,Female,California,90210,Groceries,,
TID010907,CUST9474,PROD193,STORE29,,307.9,20.0,2022-11-26,Gift Card,51.0,,New York,,Clothing,Expired,5.0
TID010908,CUST5886,PROD800,STORE16,3.0,491.19,20.0,2023-06-26,Debit Card,,,California,33101,Furniture,Inactive,4.0
TID010909,CUST2653,PROD826,STORE34,3.0,203.2,,2023-05-02,Gift Card,,Female,Florida,73301,Clothing,Active,1.0
TID010910,CUST2932,PROD119,STORE11,,109.15,,2023-06-02,Cash,59.0,Female,California,10001,Groceries,Inactive,4.0
TID010911,CUST9170,PROD118,STORE68,5.0,409.22,10.0,2023-02-15,Debit Card,,Male,,73301,,Expired,4.0
TID010912,CUST4777,PROD472,STORE19,3.0,314.23,0.0,2023-12-19,Credit Card,21.0,Male,,90210,,Inactive,4.0
TID010913,CUST1843,PROD182,STORE17,5.0,438.13,,2022-12-13,Cash,64.0,,New York,73301,Electronics,,4.0
TID010914,CUST9856,PROD133,STORE79,2.0,231.65,15.0,2022-01-26,Gift Card,,,Texas,90210,Groceries,Active,3.0
TID010915,CUST6421,PROD625,STORE18,1.0,291.12,20.0,2022-08-22,Debit Card,69.0,Male,Texas,,Groceries,Inactive,1.0
TID010916,CUST1369,PROD217,STORE64,4.0,132.18,,2023-11-19,Credit Card,22.0,Female,New York,,,Expired,4.0
TID010917,CUST4670,PROD733,STORE83,,230.24,10.0,2022-06-29,Debit Card,,Male,New York,,Groceries,Inactive,1.0
TID010918,CUST5749,PROD410,STORE31,,498.29,5.0,2023-12-03,Cash,62.0,Female,Florida,90210,,Inactive,
TID010919,CUST5118,PROD805,STORE31,5.0,146.91,,2022-10-21,Gift Card,53.0,Male,California,33101,Clothing,Active,5.0
TID010920,CUST7396,PROD650,STORE36,3.0,298.96,5.0,2022-10-28,Debit Card,67.0,,Florida,73301,Groceries,,4.0
TID010921,CUST6863,PROD887,STORE85,3.0,334.84,0.0,2023-12-26,Credit Card,68.0,Male,Texas,33101,Electronics,Expired,2.0
TID010922,CUST2113,PROD362,STORE69,4.0,462.74,20.0,2023-07-31,,,,Texas,90210,Clothing,Inactive,3.0
TID010923,CUST3586,PROD827,STORE58,5.0,445.58,0.0,2023-10-19,Debit Card,61.0,Female,New York,,Furniture,Active,2.0
TID010924,CUST5719,PROD231,STORE92,3.0,436.71,5.0,2023-03-01,Gift Card,,Male,New York,73301,,,4.0
TID010925,CUST2225,PROD231,STORE60,3.0,24.09,10.0,2023-04-13,Credit Card,,,Florida,33101,Furniture,Active,1.0
TID010926,CUST9755,PROD539,STORE31,5.0,55.86,0.0,2022-06-13,,,Male,New York,73301,Electronics,,1.0
TID010927,CUST4955,PROD998,STORE24,,380.75,0.0,2023-03-07,Debit Card,38.0,Male,Florida,,,Active,4.0
TID010928,CUST9482,PROD277,STORE56,,243.86,10.0,2023-05-28,Debit Card,46.0,Female,Florida,73301,Furniture,Active,
TID010929,CUST9192,PROD312,STORE44,1.0,121.82,20.0,2023-04-21,,43.0,Male,California,90210,Groceries,Active,1.0
TID010930,CUST6115,PROD806,STORE18,,291.5,15.0,2023-03-29,Cash,62.0,Male,,10001,Furniture,Active,4.0
TID010931,CUST7540,PROD148,STORE54,2.0,332.32,0.0,2022-06-08,Gift Card,65.0,,New York,10001,Groceries,Active,2.0
TID010932,CUST1928,PROD113,STORE99,2.0,467.43,20.0,2022-02-23,Credit Card,,,Florida,73301,Clothing,,1.0
TID010933,CUST9944,PROD314,STORE18,1.0,91.51,20.0,2023-01-27,Cash,36.0,Female,New York,33101,Furniture,Inactive,1.0
TID010934,CUST2816,PROD528,STORE84,4.0,305.84,0.0,2023-04-28,,,Male,Florida,10001,Groceries,Expired,2.0
TID010935,CUST8716,PROD110,STORE81,4.0,55.2,5.0,2023-01-25,Debit Card,36.0,Female,,90210,Groceries,Expired,1.0
TID010936,CUST5309,PROD562,STORE17,1.0,217.54,5.0,2022-06-04,,67.0,,California,90210,Furniture,Expired,
TID010937,CUST1491,PROD237,STORE67,3.0,380.33,,2023-05-25,Gift Card,52.0,,,,Electronics,Expired,2.0
TID010938,CUST1528,PROD232,STORE10,,358.07,15.0,2022-12-02,Credit Card,,Male,Florida,33101,Electronics,Expired,3.0
TID010939,CUST6538,PROD346,STORE96,4.0,487.52,5.0,2022-12-25,Debit Card,32.0,Female,New York,90210,Furniture,,1.0
TID010940,CUST7904,PROD429,STORE26,3.0,46.04,,2022-09-27,Debit Card,,Female,New York,,Furniture,Expired,2.0
TID010941,CUST5274,PROD139,STORE68,,19.68,10.0,2023-01-09,Debit Card,50.0,Male,Texas,33101,Clothing,Active,4.0
TID010942,CUST4285,PROD257,STORE27,1.0,201.29,10.0,2023-07-11,Debit Card,,,New York,10001,Electronics,,
TID010943,CUST6481,PROD863,STORE89,,422.07,5.0,2023-01-14,Gift Card,43.0,,,10001,,,4.0
TID010944,CUST1973,PROD769,STORE94,,380.76,15.0,2023-09-06,Cash,,,California,33101,Furniture,,1.0
TID010945,CUST3282,PROD641,STORE31,2.0,142.08,,2022-06-10,Gift Card,,Female,California,10001,Clothing,Active,2.0
TID010946,CUST4346,PROD336,STORE98,5.0,302.83,15.0,2022-09-15,Cash,,Male,Florida,73301,,Inactive,4.0
TID010947,CUST9963,PROD102,STORE86,4.0,460.56,0.0,2023-05-07,Gift Card,,,Texas,73301,Electronics,Inactive,5.0
TID010948,CUST6400,PROD822,STORE49,1.0,356.48,0.0,2023-02-26,Credit Card,60.0,Female,Florida,10001,Electronics,,1.0
TID010949,CUST2021,PROD294,STORE29,1.0,32.27,15.0,2023-06-13,Credit Card,,,Texas,10001,,,4.0
TID010950,CUST4860,PROD785,STORE94,1.0,280.5,,2022-11-07,Cash,,,New York,,Clothing,Expired,
TID010951,CUST9086,PROD378,STORE81,5.0,296.78,10.0,2022-06-01,Credit Card,,Female,California,73301,Groceries,,1.0
TID010952,CUST2194,PROD799,STORE62,2.0,447.93,0.0,2023-07-11,Debit Card,18.0,Female,New York,10001,Electronics,Inactive,1.0
TID010953,CUST1579,PROD245,STORE37,4.0,480.55,,2023-05-31,Credit Card,40.0,,California,33101,,Active,5.0
TID010954,CUST6666,PROD998,STORE52,4.0,274.07,20.0,2022-01-22,Cash,,,Florida,33101,Electronics,,4.0
TID010955,CUST2159,PROD938,STORE78,5.0,357.7,15.0,2022-06-17,Cash,,,California,33101,Electronics,Active,1.0
TID010956,CUST7819,PROD755,STORE40,1.0,264.53,5.0,2023-11-12,Gift Card,56.0,,Florida,73301,Electronics,Expired,
TID010957,CUST2320,PROD381,STORE49,1.0,400.43,20.0,2023-10-09,Gift Card,25.0,,New York,10001,,Expired,
TID010958,CUST8844,PROD302,STORE84,5.0,337.75,0.0,2023-07-09,Gift Card,21.0,Female,Florida,10001,Electronics,Inactive,
TID010959,CUST3121,PROD567,STORE31,1.0,238.64,0.0,2023-08-15,Cash,,,Texas,73301,Furniture,Active,5.0
TID010960,CUST5432,PROD438,STORE59,5.0,259.49,20.0,2023-01-18,Credit Card,,,New York,90210,Clothing,,
TID010961,CUST1683,PROD926,STORE35,,450.03,20.0,2023-05-08,Credit Card,,Male,New York,10001,Furniture,Expired,1.0
TID010962,CUST2704,PROD309,STORE81,5.0,289.88,,2022-06-10,Debit Card,65.0,,California,33101,,Expired,
TID010963,CUST1583,PROD688,STORE84,5.0,320.77,5.0,2022-04-04,Debit Card,47.0,,,,Electronics,,5.0
TID010964,CUST9136,PROD217,STORE91,1.0,20.09,20.0,2022-08-26,Debit Card,,,,73301,Electronics,Inactive,4.0
TID010965,CUST9316,PROD545,STORE79,,17.47,,2023-02-19,,,Female,Florida,90210,,Expired,5.0
TID010966,CUST4690,PROD885,STORE72,,175.78,20.0,2022-06-05,Gift Card,35.0,,Texas,33101,,Inactive,1.0
TID010967,CUST6738,PROD686,STORE92,2.0,89.81,5.0,2022-05-21,Cash,,Male,Texas,,Groceries,Active,2.0
TID010968,CUST8069,PROD244,STORE93,4.0,425.32,10.0,2023-08-03,Credit Card,,Female,Texas,,,Expired,3.0
TID010969,CUST8824,PROD969,STORE44,5.0,223.7,,2022-10-07,Credit Card,67.0,,Texas,10001,Electronics,,
TID010970,CUST5971,PROD673,STORE88,1.0,309.88,,2023-09-23,Gift Card,20.0,Female,New York,90210,Groceries,Expired,5.0
TID010971,CUST4731,PROD130,STORE51,1.0,299.1,10.0,2022-12-21,Debit Card,,Female,Texas,73301,Electronics,Expired,5.0
TID010972,CUST1351,PROD985,STORE54,1.0,461.2,,2023-09-07,Cash,43.0,Male,New York,33101,Electronics,Expired,2.0
TID010973,CUST1906,PROD720,STORE87,1.0,369.93,15.0,2022-04-04,Cash,37.0,,,33101,,Expired,
TID010974,CUST1431,PROD214,STORE21,3.0,370.51,,2022-10-15,,,,,90210,Clothing,Inactive,5.0
TID010975,CUST4214,PROD992,STORE16,4.0,232.01,5.0,2022-03-08,Credit Card,,Female,,10001,Clothing,Active,2.0
TID010976,CUST9752,PROD525,STORE88,1.0,197.22,20.0,2022-11-06,Debit Card,36.0,Female,California,,Electronics,,4.0
TID010977,CUST7215,PROD826,STORE28,5.0,126.98,,2022-08-25,Debit Card,,,New York,33101,Groceries,,
TID010978,CUST1296,PROD505,STORE39,,468.45,20.0,2023-02-28,Gift Card,,Female,California,33101,Furniture,Active,3.0
TID010979,CUST8899,PROD326,STORE40,,24.05,20.0,2023-12-02,Credit Card,,Male,,,Clothing,,4.0
TID010980,CUST1854,PROD226,STORE56,3.0,254.28,5.0,2022-08-20,Gift Card,,Male,Florida,10001,,Inactive,4.0
TID010981,CUST7342,PROD532,STORE56,3.0,482.99,5.0,2022-08-13,Gift Card,68.0,Female,Florida,73301,,Expired,1.0
TID010982,CUST7180,PROD960,STORE77,,424.56,5.0,2023-05-17,Debit Card,,Male,California,,Groceries,Inactive,5.0
TID010983,CUST3051,PROD903,STORE74,3.0,53.33,10.0,2023-04-23,Credit Card,,,New York,,Groceries,Inactive,
TID010984,CUST8040,PROD536,STORE54,3.0,354.3,5.0,2023-07-08,Cash,63.0,Male,California,33101,,Active,2.0
TID010985,CUST7993,PROD726,STORE68,3.0,104.76,15.0,2022-12-25,,69.0,Male,New York,73301,Furniture,,1.0
TID010986,CUST3257,PROD494,STORE29,2.0,178.97,10.0,2022-07-16,Credit Card,51.0,,New York,,,Inactive,1.0
TID010987,CUST2893,PROD956,STORE75,,432.18,5.0,2022-08-01,Credit Card,23.0,Male,New York,90210,Electronics,Active,
TID010988,CUST8175,PROD671,STORE93,2.0,422.29,20.0,2022-07-23,Credit Card,33.0,,New York,33101,Clothing,Active,2.0
TID010989,CUST2933,PROD582,STORE38,3.0,259.51,15.0,2022-10-04,Cash,31.0,Male,Florida,73301,Electronics,,4.0
TID010990,CUST7024,PROD844,STORE43,4.0,186.82,0.0,2022-07-13,Debit Card,,Male,,73301,Clothing,Inactive,3.0
TID010991,CUST6763,PROD792,STORE61,4.0,64.43,0.0,2023-04-01,Cash,,Female,New York,33101,,Expired,5.0
TID010992,CUST4172,PROD412,STORE93,2.0,224.3,,2022-01-02,Cash,62.0,Male,,90210,Electronics,Active,4.0
TID010993,CUST6621,PROD109,STORE37,1.0,353.61,5.0,2022-11-07,Gift Card,34.0,Female,,73301,Clothing,Active,3.0
TID010994,CUST8152,PROD354,STORE92,,6.31,5.0,2022-02-11,Gift Card,,Male,Florida,90210,Electronics,Expired,4.0
TID010995,CUST1949,PROD311,STORE76,1.0,446.29,5.0,2022-08-05,,35.0,,New York,33101,Groceries,,2.0
TID010996,CUST4902,PROD978,STORE87,5.0,352.98,10.0,2023-07-15,Gift Card,,Male,Florida,90210,Electronics,,5.0
TID010997,CUST4801,PROD101,STORE22,,337.04,15.0,2022-02-06,Credit Card,23.0,Male,California,,Electronics,Expired,4.0
TID010998,CUST2507,PROD360,STORE65,3.0,350.56,10.0,2022-03-08,Credit Card,54.0,Male,New York,90210,Clothing,,5.0
TID010999,CUST1164,PROD482,STORE20,1.0,105.75,20.0,2022-01-17,Debit Card,,Male,Florida,73301,Groceries,Expired,1.0
TID011000,CUST4721,PROD385,STORE94,1.0,380.45,,2022-10-02,Gift Card,,Female,Texas,90210,Furniture,,3.0
TID011001,CUST7767,PROD358,STORE86,1.0,340.43,5.0,2022-08-09,Credit Card,43.0,Female,New York,33101,Furniture,Inactive,2.0
TID011002,CUST9785,PROD165,STORE13,5.0,225.8,15.0,2023-02-15,Cash,,Female,Florida,10001,Electronics,Inactive,4.0
TID011003,CUST1750,PROD119,STORE54,3.0,337.78,20.0,2023-08-22,Debit Card,,,California,33101,Furniture,Inactive,2.0
TID011004,CUST1244,PROD498,STORE51,3.0,275.07,10.0,2023-01-08,Credit Card,18.0,Male,Florida,10001,Groceries,,1.0
TID011005,CUST5094,PROD201,STORE81,,430.16,5.0,2022-05-19,,42.0,Male,Florida,73301,,Inactive,2.0
TID011006,CUST1931,PROD546,STORE72,,368.72,15.0,2022-03-16,Credit Card,,,California,33101,Electronics,Inactive,
TID011007,CUST2255,PROD500,STORE56,,59.09,0.0,2022-05-07,Gift Card,55.0,Male,Texas,,,Expired,5.0
TID011008,CUST1928,PROD370,STORE36,2.0,498.54,,2022-12-30,,18.0,,Florida,10001,,Inactive,4.0
TID011009,CUST3076,PROD694,STORE12,4.0,196.46,15.0,2023-06-16,Debit Card,28.0,,,73301,Clothing,,4.0
TID011010,CUST8185,PROD575,STORE99,3.0,298.42,10.0,2023-07-03,,,,California,73301,Groceries,Expired,
